Dataset Atlas Type Value
SWU4 DKT Hom 0.010218167653297394
SWU4 DKT Hom 0.03661151895667107
SWU4 DKT Hom 0.023457218123008605
SWU4 DKT Hom 0.01608811061255553
SWU4 DKT Hom 0.011161836817600393
SWU4 DKT Hom 0.011549867048783026
SWU4 DKT Hom 0.0265935789980134
SWU4 DKT Hom 0.01718350226240231
SWU4 DKT Hom 0.022638460128726296
SWU4 DKT Hom 0.01718862010707343
SWU4 DKT Hom 0.018580670047892604
SWU4 DKT Hom 0.012685737750513949
SWU4 DKT Hom 0.025858985795072034
SWU4 DKT Hom 0.014192104702693715
SWU4 DKT Hom 0.02381459243620881
SWU4 DKT Hom 0.01769539456272469
SWU4 DKT Hom 0.022443256393741742
SWU4 DKT Hom 0.012203554332535284
SWU4 DKT Hom 0.004809401509770395
SWU4 DKT Hom 0.025921749295193565
SWU4 DKT Hom 0.03865617045338268
SWU4 DKT Hom 0.01957964869739665
SWU4 DKT Hom 0.02181051319343445
SWU4 DKT Hom 0.021896148132587067
SWU4 DKT Hom 0.027655975001653423
SWU4 DKT Hom 0.01631605636058199
SWU4 DKT Hom 0.04002008893268611
SWU4 DKT Hom 0.00784393408181691
SWU4 DKT Hom 0.039152909361786954
SWU4 DKT Hom 0.017621951662126413
SWU4 DKT Hom 0.015561349221689625
SWU4 DKT Hom 0.018076948063870113
SWU4 DKT Hom 0.020585292585136025
SWU4 DKT Hom 0.023856750580057956
SWU4 DKT Hom 0.011978778671950765
SWU4 DKT Hom 0.01580243791899389
SWU4 DKT Hom 0.010243193294349735
SWU4 DKT Hom 0.0442837250711582
SWU4 DKT Hom 0.026688314935135383
SWU4 DKT Hom 0.020711499417527843
SWU4 DKT Hom 0.014941760129916326
SWU4 DKT Hom 0.022016534539330605
SWU4 DKT Hom 0.016114083354995708
SWU4 DKT Hom 0.02713788952162053
SWU4 DKT Hom 0.020861043854336313
SWU4 DKT Hom 0.020525169323701707
SWU4 DKT Hom 0.012997342019605871
SWU4 DKT Hom 0.016176896103081477
SWU4 DKT Hom 0.016665693401789385
SWU4 DKT Hom 0.03478883782820409
SWU4 DKT Hom 0.010226821838119318
SWU4 DKT Hom 0.021145305349498347
SWU4 DKT Hom 0.007717571143569765
SWU4 DKT Hom 0.01943340884521048
SWU4 DKT Hom 0.03850169910302881
SWU4 DKT Hom 0.009495917253209337
SWU4 DKT Hom 0.03480031049399411
SWU4 DKT Hom 0.03104201417674654
SWU4 DKT Hom 0.02700242409790149
SWU4 DKT Hom 0.022509915678263825
SWU4 DKT Hom 0.008325863035610172
SWU4 DKT Hom 0.015362187251404431
SWU4 DKT Hom 0.010027172777356472
SWU4 DKT Hom 0.03284721601347346
SWU4 DKT Hom 0.020194618565077243
SWU4 DKT Hom 0.029943013844416916
SWU4 DKT Hom 0.03258849540396134
SWU4 DKT Hom 0.028997370102759355
SWU4 DKT Hom 0.014772140849663799
SWU4 DKT Hom 0.031349987358121806
SWU4 DKT Hom 0.026786258076423784
SWU4 DKT Hom 0.022427426929186343
SWU4 DKT Hom 0.01796007835405139
